1.6,1.924500897,3.079201436,30,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.924500897,3.079201436,30,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.924500897,3.079201436,30,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.924500897,3.079201436,30,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.924500897,3.079201436,30,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.924500897,3.079201436,33,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.924500897,3.079201436,33,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.924500897,3.079201436,33,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.924500897,3.079201436,33,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.924500897,3.079201436,34,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.924500897,3.079201436,34,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.924500897,3.079201436,35,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.924500897,3.079201436,35,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.924500897,3.079201436,36,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.924500897,3.079201436,36,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.924500897,3.079201436,36,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.924500897,3.079201436,36,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.924500897,3.079201436,36.5,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.924500897,3.079201436,36.5,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.924500897,3.079201436,36.5,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.924500897,3.079201436,36.5,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.924500897,3.079201436,36.5,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.924500897,3.079201436,36.5,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.924500897,3.079201436,37,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.924500897,3.079201436,38,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.924500897,3.079201436,38,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.924500897,3.079201436,38,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.924500897,3.079201436,38,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.924500897,3.079201436,38,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.75,1.539600718,2.694301256,40,"[5.0, 6.0, 7.0, 8.0, 7.0, 6.0, 5.0]"
1.75,1.539600718,2.694301256,42,"[5.0, 6.0, 7.0, 8.0, 7.0, 6.0, 5.0]"
1.75,1.539600718,2.694301256,42.6,"[5.0, 6.0, 7.0, 8.0, 7.0, 6.0, 5.0]"
1.75,1.539600718,2.694301256,42.6,"[5.0, 6.0, 7.0, 8.0, 7.0, 6.0, 5.0]"
1.75,1.539600718,2.694301256,44,"[5.0, 6.0, 7.0, 8.0, 7.0, 6.0, 5.0]"
1.75,1.539600718,2.694301256,44,"[5.0, 6.0, 7.0, 8.0, 7.0, 6.0, 5.0]"
1.75,1.539600718,2.694301256,44,"[5.0, 6.0, 7.0, 8.0, 7.0, 6.0, 5.0]"
1.75,1.539600718,2.694301256,44,"[5.0, 6.0, 7.0, 8.0, 7.0, 6.0, 5.0]"
1.75,1.539600718,2.694301256,45,"[5.0, 6.0, 7.0, 8.0, 7.0, 6.0, 5.0]"
1.75,1.539600718,2.694301256,46,"[5.0, 6.0, 7.0, 8.0, 7.0, 6.0, 5.0]"
1.75,1.539600718,2.694301256,47,"[5.0, 6.0, 7.0, 8.0, 7.0, 6.0, 5.0]"
1.75,1.539600718,2.694301256,47,"[5.0, 6.0, 7.0, 8.0, 7.0, 6.0, 5.0]"
1.666666667,1.732050808,2.886751346,49,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.75,1.539600718,2.694301256,49,"[5.0, 6.0, 7.0, 8.0, 7.0, 6.0, 5.0]"
1.75,1.539600718,2.694301256,49,"[5.0, 6.0, 7.0, 8.0, 7.0, 6.0, 5.0]"
1.666666667,1.732050808,2.886751346,50,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.75,1.539600718,2.694301256,50,"[5.0, 6.0, 7.0, 8.0, 7.0, 6.0, 5.0]"
1.75,1.539600718,2.694301256,50,"[5.0, 6.0, 7.0, 8.0, 7.0, 6.0, 5.0]"
1.75,1.539600718,2.694301256,50,"[5.0, 6.0, 7.0, 8.0, 7.0, 6.0, 5.0]"
1.666666667,1.732050808,2.886751346,52.6,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.666666667,1.732050808,2.886751346,52.6,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.666666667,1.732050808,2.886751346,53.2,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.666666667,1.732050808,2.886751346,53.2,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.666666667,1.732050808,2.886751346,53.2,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.666666667,1.732050808,2.886751346,55,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.666666667,1.732050808,2.886751346,55,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.666666667,1.732050808,2.886751346,55,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.666666667,1.732050808,2.886751346,56,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.666666667,1.732050808,2.886751346,56,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.666666667,1.732050808,2.886751346,56,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.666666667,1.732050808,2.886751346,57,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.666666667,1.732050808,2.886751346,58,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.666666667,1.732050808,2.886751346,58,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.666666667,1.732050808,2.886751346,58,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.666666667,1.732050808,2.886751346,58,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.666666667,1.732050808,2.886751346,59,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.666666667,1.732050808,2.886751346,59,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.666666667,1.732050808,2.886751346,59,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.666666667,1.732050808,2.886751346,59,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.666666667,1.732050808,2.886751346,60,"[4.0, 5.0, 6.0, 5.0, 4.0]"
